id,date_new,time_new,calories,total_intensity,average_intensity,steps_total
8792009665,14-04-16,16,77,3,0.050000001,25
8792009665,14-04-16,17,95,7,0.116667002,110
8792009665,14-04-16,18,110,13,0.216666996,165
8792009665,14-04-16,19,70,0,0,0
8792009665,14-04-16,20,70,0,0,0
8792009665,14-04-16,21,82,3,0.050000001,43
8792009665,14-04-16,22,74,1,0.016666999,5
8792009665,14-04-16,23,88,6,0.100000001,80
8792009665,15-04-16,0,105,12,0.200000003,227
8792009665,15-04-16,1,77,3,0.050000001,43
8792009665,15-04-16,2,77,2,0.033333,49
8792009665,15-04-16,3,78,4,0.066666998,29
8792009665,15-04-16,4,72,1,0.016666999,7
8792009665,15-04-16,5,70,0,0,0
8792009665,15-04-16,6,71,0,0,0
8792009665,15-04-16,7,71,0,0,0
8792009665,15-04-16,8,71,0,0,0
8792009665,15-04-16,9,76,2,0.033333,34
8792009665,15-04-16,10,82,4,0.066666998,99
8792009665,15-04-16,11,96,11,0.183332995,185
8792009665,15-04-16,12,81,4,0.066666998,85
8792009665,15-04-16,13,74,2,0.033333,13
8792009665,15-04-16,14,71,0,0,0
8792009665,15-04-16,15,77,3,0.050000001,30
8792009665,15-04-16,16,95,10,0.166666999,239
8792009665,15-04-16,17,80,4,0.066666998,86
8792009665,15-04-16,18,144,29,0.483332992,724
8792009665,15-04-16,19,106,15,0.25,246
8792009665,15-04-16,20,93,9,0.150000006,215
8792009665,15-04-16,21,71,0,0,0
8792009665,15-04-16,22,88,7,0.116667002,94
8792009665,15-04-16,23,82,4,0.066666998,78
8792009665,16-04-16,0,83,4,0.066666998,98
8792009665,16-04-16,1,90,8,0.133332998,146
8792009665,16-04-16,2,70,0,0,0
8792009665,16-04-16,3,70,0,0,0
8792009665,16-04-16,4,70,0,0,0
8792009665,16-04-16,5,70,0,0,0
8792009665,16-04-16,6,70,0,0,0
8792009665,16-04-16,7,70,0,0,0
8792009665,16-04-16,8,70,0,0,0
8792009665,16-04-16,9,70,0,0,0
8792009665,16-04-16,10,70,0,0,0
8792009665,16-04-16,11,70,0,0,0
8792009665,16-04-16,12,70,0,0,0
8792009665,16-04-16,13,70,0,0,0
8792009665,16-04-16,14,70,0,0,0
8792009665,16-04-16,15,70,0,0,0
8792009665,16-04-16,16,70,0,0,0
8792009665,16-04-16,17,70,0,0,0
8792009665,16-04-16,18,70,0,0,0
8792009665,16-04-16,19,70,0,0,0
8792009665,16-04-16,20,70,0,0,0
8792009665,16-04-16,21,70,0,0,0
8792009665,16-04-16,22,70,0,0,0
8792009665,16-04-16,23,70,0,0,0
8792009665,17-04-16,0,70,0,0,0
8792009665,17-04-16,1,70,0,0,0
8792009665,17-04-16,2,70,0,0,0
8792009665,17-04-16,3,70,0,0,0
8792009665,17-04-16,4,70,0,0,0
8792009665,17-04-16,5,70,0,0,0
8792009665,17-04-16,6,70,0,0,0
8792009665,17-04-16,7,70,0,0,0
8792009665,17-04-16,8,70,0,0,0
8792009665,17-04-16,9,70,0,0,0
8792009665,17-04-16,10,70,0,0,0
8792009665,17-04-16,11,70,0,0,0
8792009665,17-04-16,12,70,0,0,0
8792009665,17-04-16,13,70,0,0,0
8792009665,17-04-16,14,70,0,0,0
8792009665,17-04-16,15,70,0,0,0
8792009665,17-04-16,16,70,0,0,0
8792009665,17-04-16,17,70,0,0,0
8792009665,17-04-16,18,70,0,0,0
8792009665,17-04-16,19,70,0,0,0
8792009665,17-04-16,20,70,0,0,0
8792009665,17-04-16,21,70,0,0,0
8792009665,17-04-16,22,70,0,0,0
8792009665,17-04-16,23,70,0,0,0
8792009665,18-04-16,0,70,0,0,0
8792009665,18-04-16,1,70,0,0,0
8792009665,18-04-16,2,70,0,0,0
8792009665,18-04-16,3,70,0,0,0
8792009665,18-04-16,4,70,0,0,0
8792009665,18-04-16,5,70,0,0,0
8792009665,18-04-16,6,70,0,0,0
8792009665,18-04-16,7,70,0,0,0
8792009665,18-04-16,8,70,0,0,0
8792009665,18-04-16,9,70,0,0,0
8792009665,18-04-16,10,70,0,0,0
8792009665,18-04-16,11,70,0,0,0
8792009665,18-04-16,12,70,0,0,0
8792009665,18-04-16,13,70,0,0,0
8792009665,18-04-16,14,70,0,0,0
8792009665,18-04-16,15,70,0,0,0
8792009665,18-04-16,16,70,0,0,0
8792009665,18-04-16,17,70,0,0,0
8792009665,18-04-16,18,70,0,0,0
8792009665,18-04-16,19,70,0,0,0
8792009665,18-04-16,20,70,0,0,0
8792009665,18-04-16,21,70,0,0,0
8792009665,18-04-16,22,70,0,0,0
8792009665,18-04-16,23,70,0,0,0
8792009665,19-04-16,0,70,0,0,0
8792009665,19-04-16,1,70,0,0,0
8792009665,19-04-16,2,70,0,0,0
8792009665,19-04-16,3,70,0,0,0
8792009665,19-04-16,4,70,0,0,0
8792009665,19-04-16,5,70,0,0,0
8792009665,19-04-16,6,70,0,0,0
8792009665,19-04-16,7,70,0,0,0
8792009665,19-04-16,8,70,0,0,0
8792009665,19-04-16,9,70,0,0,0
8792009665,19-04-16,10,70,0,0,0
8792009665,19-04-16,11,70,0,0,0
8792009665,19-04-16,12,70,0,0,0
8792009665,19-04-16,13,70,0,0,0
8792009665,19-04-16,14,70,0,0,0
8792009665,19-04-16,15,70,0,0,0
8792009665,19-04-16,16,70,0,0,0
8792009665,19-04-16,17,70,0,0,0
8792009665,19-04-16,18,70,0,0,0
8792009665,19-04-16,19,70,0,0,0
8792009665,19-04-16,20,70,0,0,0
8792009665,19-04-16,21,70,0,0,0
8792009665,19-04-16,22,70,0,0,0
8792009665,19-04-16,23,70,0,0,0
8792009665,20-04-16,0,70,0,0,0
8792009665,20-04-16,1,71,0,0,0
8792009665,20-04-16,2,74,2,0.033333,10
8792009665,20-04-16,3,70,0,0,0
8792009665,20-04-16,4,71,0,0,0
8792009665,20-04-16,5,72,1,0.016666999,5
8792009665,20-04-16,6,71,0,0,0
8792009665,20-04-16,7,70,0,0,0
8792009665,20-04-16,8,70,0,0,0
8792009665,20-04-16,9,75,2,0.033333,33
8792009665,20-04-16,10,72,0,0,0
8792009665,20-04-16,11,92,8,0.133332998,142
8792009665,20-04-16,12,113,13,0.216666996,184
8792009665,20-04-16,13,74,0,0,0
8792009665,20-04-16,14,76,1,0.016666999,6
8792009665,20-04-16,15,74,1,0.016666999,4
8792009665,20-04-16,16,85,5,0.083333001,119
8792009665,20-04-16,17,221,47,0.783333004,1125
8792009665,20-04-16,18,101,10,0.166666999,116
8792009665,20-04-16,19,110,12,0.200000003,220
8792009665,20-04-16,20,170,33,0.550000012,698
8792009665,20-04-16,21,118,15,0.25,327
8792009665,20-04-16,22,91,8,0.133332998,151
8792009665,20-04-16,23,78,1,0.016666999,7
8792009665,21-04-16,0,102,9,0.150000006,144
8792009665,21-04-16,1,70,0,0,0
8792009665,21-04-16,2,70,0,0,0
8792009665,21-04-16,3,70,0,0,0
8792009665,21-04-16,4,70,0,0,0
8792009665,21-04-16,5,70,0,0,0
8792009665,21-04-16,6,70,0,0,0
8792009665,21-04-16,7,70,0,0,0
8792009665,21-04-16,8,70,0,0,0
8792009665,21-04-16,9,70,0,0,0
8792009665,21-04-16,10,70,0,0,0
8792009665,21-04-16,11,70,0,0,0
8792009665,21-04-16,12,70,0,0,0
8792009665,21-04-16,13,70,0,0,0
8792009665,21-04-16,14,70,0,0,0
8792009665,21-04-16,15,70,0,0,0
8792009665,21-04-16,16,70,0,0,0
8792009665,21-04-16,17,70,0,0,0
8792009665,21-04-16,18,70,0,0,0
8792009665,21-04-16,19,70,0,0,0
8792009665,21-04-16,20,70,0,0,0
8792009665,21-04-16,21,70,0,0,0
8792009665,21-04-16,22,70,0,0,0
8792009665,21-04-16,23,70,0,0,0
8792009665,22-04-16,0,78,1,0.016666999,17
8792009665,22-04-16,1,89,4,0.066666998,16
8792009665,22-04-16,2,76,2,0.033333,18
8792009665,22-04-16,3,71,0,0,0
8792009665,22-04-16,4,70,0,0,0
8792009665,22-04-16,5,71,0,0,0
8792009665,22-04-16,6,70,0,0,0
8792009665,22-04-16,7,72,1,0.016666999,7
8792009665,22-04-16,8,85,4,0.066666998,32
8792009665,22-04-16,9,86,6,0.100000001,117
8792009665,22-04-16,10,85,7,0.116667002,88
8792009665,22-04-16,11,112,16,0.266667008,257
8792009665,22-04-16,12,96,11,0.183332995,165
8792009665,22-04-16,13,78,3,0.050000001,23
8792009665,22-04-16,14,71,0,0,0
8792009665,22-04-16,15,74,1,0.016666999,16
8792009665,22-04-16,16,191,35,0.583333015,1009
8792009665,22-04-16,17,173,28,0.466666996,603
8792009665,22-04-16,18,180,34,0.56666702,463
8792009665,22-04-16,19,213,46,0.766667008,705
8792009665,22-04-16,20,150,32,0.533333004,435
8792009665,22-04-16,21,78,3,0.050000001,45
8792009665,22-04-16,22,78,4,0.066666998,52
8792009665,22-04-16,23,73,0,0,0
8792009665,23-04-16,0,122,21,0.349999994,266
8792009665,23-04-16,1,118,20,0.333332986,121
8792009665,23-04-16,2,81,4,0.066666998,60
8792009665,23-04-16,3,74,2,0.033333,17
8792009665,23-04-16,4,71,0,0,0
8792009665,23-04-16,5,71,0,0,0
8792009665,23-04-16,6,71,0,0,0
8792009665,23-04-16,7,71,0,0,0
8792009665,23-04-16,8,70,0,0,0
8792009665,23-04-16,9,109,13,0.216666996,276
8792009665,23-04-16,10,146,21,0.349999994,468
8792009665,23-04-16,11,173,33,0.550000012,794
8792009665,23-04-16,12,105,9,0.150000006,224
8792009665,23-04-16,13,304,84,1.399999976,565
8792009665,23-04-16,14,145,21,0.349999994,378
8792009665,23-04-16,15,153,31,0.516667008,433
8792009665,23-04-16,16,168,30,0.5,671
8792009665,23-04-16,17,127,14,0.233333007,263
8792009665,23-04-16,18,148,23,0.383332998,372
8792009665,23-04-16,19,82,2,0.033333,26
8792009665,23-04-16,20,102,10,0.166666999,220
8792009665,23-04-16,21,79,3,0.050000001,38
8792009665,23-04-16,22,81,4,0.066666998,47
8792009665,23-04-16,23,75,1,0.016666999,6
8792009665,24-04-16,0,83,6,0.100000001,71
8792009665,24-04-16,1,169,38,0.633333027,329
8792009665,24-04-16,2,70,0,0,0
8792009665,24-04-16,3,70,0,0,0
8792009665,24-04-16,4,70,0,0,0
8792009665,24-04-16,5,70,0,0,0
8792009665,24-04-16,6,70,0,0,0
8792009665,24-04-16,7,70,0,0,0
8792009665,24-04-16,8,70,0,0,0
8792009665,24-04-16,9,70,0,0,0
8792009665,24-04-16,10,70,0,0,0
8792009665,24-04-16,11,70,0,0,0
8792009665,24-04-16,12,70,0,0,0
8792009665,24-04-16,13,70,0,0,0
8792009665,24-04-16,14,70,0,0,0
8792009665,24-04-16,15,70,0,0,0
8792009665,24-04-16,16,70,0,0,0
8792009665,24-04-16,17,70,0,0,0
8792009665,24-04-16,18,70,0,0,0
8792009665,24-04-16,19,70,0,0,0
8792009665,24-04-16,20,70,0,0,0
8792009665,24-04-16,21,70,0,0,0
8792009665,24-04-16,22,70,0,0,0
8792009665,24-04-16,23,70,0,0,0
8792009665,25-04-16,0,70,0,0,0
8792009665,25-04-16,1,70,0,0,0
8792009665,25-04-16,2,70,0,0,0
8792009665,25-04-16,3,70,0,0,0
8792009665,25-04-16,4,70,0,0,0
8792009665,25-04-16,5,70,0,0,0
8792009665,25-04-16,6,70,0,0,0
8792009665,25-04-16,7,70,0,0,0
8792009665,25-04-16,8,70,0,0,0
8792009665,25-04-16,9,70,0,0,0
8792009665,25-04-16,10,70,0,0,0
8792009665,25-04-16,11,70,0,0,0
8792009665,25-04-16,12,70,0,0,0
8792009665,25-04-16,13,70,0,0,0
8792009665,25-04-16,14,70,0,0,0
8792009665,25-04-16,15,70,0,0,0
8792009665,25-04-16,16,70,0,0,0
8792009665,25-04-16,17,70,0,0,0
8792009665,25-04-16,18,70,0,0,0
8792009665,25-04-16,19,70,0,0,0
8792009665,25-04-16,20,70,0,0,0
8792009665,25-04-16,21,70,0,0,0
8792009665,25-04-16,22,70,0,0,0
8792009665,25-04-16,23,70,0,0,0
8792009665,26-04-16,0,70,0,0,0
8792009665,26-04-16,1,70,0,0,0
8792009665,26-04-16,2,70,0,0,0
8792009665,26-04-16,3,70,0,0,0
8792009665,26-04-16,4,70,0,0,0
8792009665,26-04-16,5,70,0,0,0
8792009665,26-04-16,6,70,0,0,0
8792009665,26-04-16,7,70,0,0,0
8792009665,26-04-16,8,70,0,0,0
8792009665,26-04-16,9,90,6,0.100000001,94
8792009665,26-04-16,10,74,1,0.016666999,8
8792009665,26-04-16,11,83,5,0.083333001,69
8792009665,26-04-16,12,85,6,0.100000001,55
8792009665,26-04-16,13,78,2,0.033333,39
8792009665,26-04-16,14,74,1,0.016666999,7
8792009665,26-04-16,15,76,2,0.033333,27
8792009665,26-04-16,16,75,2,0.033333,13
8792009665,26-04-16,17,122,19,0.316666991,354
8792009665,26-04-16,18,127,16,0.266667008,420
8792009665,26-04-16,19,81,1,0.016666999,23
8792009665,26-04-16,20,86,5,0.083333001,68
8792009665,26-04-16,21,82,6,0.100000001,72
8792009665,26-04-16,22,77,3,0.050000001,32
8792009665,26-04-16,23,82,5,0.083333001,40
8792009665,27-04-16,0,126,14,0.233333007,228
8792009665,27-04-16,1,109,10,0.166666999,246
8792009665,27-04-16,2,71,0,0,0
8792009665,27-04-16,3,70,0,0,0
8792009665,27-04-16,4,70,0,0,0
8792009665,27-04-16,5,70,0,0,0
8792009665,27-04-16,6,71,0,0,0
8792009665,27-04-16,7,71,0,0,0
8792009665,27-04-16,8,70,0,0,0
8792009665,27-04-16,9,97,10,0.166666999,150
8792009665,27-04-16,10,72,0,0,0
8792009665,27-04-16,11,102,12,0.200000003,288
8792009665,27-04-16,12,78,2,0.033333,13
8792009665,27-04-16,13,93,6,0.100000001,55
8792009665,27-04-16,14,78,2,0.033333,15
8792009665,27-04-16,15,80,3,0.050000001,27
8792009665,27-04-16,16,87,5,0.083333001,102
8792009665,27-04-16,17,123,15,0.25,75
8792009665,27-04-16,18,115,12,0.200000003,211
8792009665,27-04-16,19,87,5,0.083333001,90
8792009665,27-04-16,20,93,9,0.150000006,139
8792009665,27-04-16,21,80,4,0.066666998,75
8792009665,27-04-16,22,75,1,0.016666999,16
8792009665,27-04-16,23,78,2,0.033333,28
8792009665,28-04-16,0,99,10,0.166666999,172
8792009665,28-04-16,1,92,7,0.116667002,160
8792009665,28-04-16,2,104,10,0.166666999,211
8792009665,28-04-16,3,70,0,0,0
8792009665,28-04-16,4,71,0,0,0
8792009665,28-04-16,5,71,0,0,0
8792009665,28-04-16,6,71,0,0,0
8792009665,28-04-16,7,71,0,0,0
8792009665,28-04-16,8,78,3,0.050000001,25
8792009665,28-04-16,9,103,8,0.133332998,272
8792009665,28-04-16,10,135,21,0.349999994,405
8792009665,28-04-16,11,96,9,0.150000006,169
8792009665,28-04-16,12,74,0,0,0
8792009665,28-04-16,13,123,12,0.200000003,289
8792009665,28-04-16,14,171,26,0.433333009,653
8792009665,28-04-16,15,194,41,0.68333298,951
8792009665,28-04-16,16,192,41,0.68333298,931
8792009665,28-04-16,17,222,39,0.649999976,695
8792009665,28-04-16,18,162,26,0.433333009,164
8792009665,28-04-16,19,185,28,0.466666996,496
8792009665,28-04-16,20,148,18,0.300000012,346
8792009665,28-04-16,21,79,2,0.033333,26
8792009665,28-04-16,22,82,3,0.050000001,134
8792009665,28-04-16,23,87,6,0.100000001,58
8792009665,29-04-16,0,152,24,0.400000006,670
8792009665,29-04-16,1,108,10,0.166666999,182
8792009665,29-04-16,2,88,4,0.066666998,44
8792009665,29-04-16,3,70,0,0,0
8792009665,29-04-16,4,71,0,0,0
8792009665,29-04-16,5,71,0,0,0
8792009665,29-04-16,6,70,0,0,0
8792009665,29-04-16,7,70,0,0,0
8792009665,29-04-16,8,70,0,0,0
8792009665,29-04-16,9,130,20,0.333332986,364
8792009665,29-04-16,10,222,46,0.766667008,763
8792009665,29-04-16,11,141,23,0.383332998,436
8792009665,29-04-16,12,87,6,0.100000001,150
8792009665,29-04-16,13,75,0,0,0
8792009665,29-04-16,14,277,74,1.233332992,1332
8792009665,29-04-16,15,182,29,0.483332992,675
8792009665,29-04-16,16,198,34,0.56666702,407
8792009665,29-04-16,17,202,43,0.716666996,678
8792009665,29-04-16,18,178,33,0.550000012,690
8792009665,29-04-16,19,161,24,0.400000006,637
8792009665,29-04-16,20,213,37,0.616666973,1055
8792009665,29-04-16,21,105,13,0.216666996,179
8792009665,29-04-16,22,70,0,0,0
8792009665,29-04-16,23,89,6,0.100000001,98
8792009665,30-04-16,0,85,3,0.050000001,28
8792009665,30-04-16,1,79,3,0.050000001,32
8792009665,30-04-16,2,72,0,0,0
8792009665,30-04-16,3,71,0,0,0
8792009665,30-04-16,4,71,0,0,0
8792009665,30-04-16,5,70,0,0,0
8792009665,30-04-16,6,70,0,0,0
8792009665,30-04-16,7,79,4,0.066666998,41
8792009665,30-04-16,8,78,3,0.050000001,28
8792009665,30-04-16,9,166,30,0.5,518
8792009665,30-04-16,10,147,23,0.383332998,329
8792009665,30-04-16,11,141,21,0.349999994,537
8792009665,30-04-16,12,149,24,0.400000006,572
8792009665,30-04-16,13,179,35,0.583333015,769
8792009665,30-04-16,14,140,21,0.349999994,506
8792009665,30-04-16,15,197,48,0.800000012,809
8792009665,30-04-16,16,134,16,0.266667008,300
8792009665,30-04-16,17,116,8,0.133332998,159
8792009665,30-04-16,18,197,29,0.483332992,620
8792009665,30-04-16,19,210,46,0.766667008,789
8792009665,30-04-16,20,135,21,0.349999994,499
8792009665,30-04-16,21,128,20,0.333332986,387
8792009665,30-04-16,22,77,2,0.033333,47
8792009665,30-04-16,23,106,14,0.233333007,204
8792009665,01-05-16,0,75,1,0.016666999,16
8792009665,01-05-16,1,71,0,0,0
8792009665,01-05-16,2,71,0,0,0
8792009665,01-05-16,3,71,0,0,0
8792009665,01-05-16,4,71,0,0,0
8792009665,01-05-16,5,70,0,0,0
8792009665,01-05-16,6,71,0,0,0
8792009665,01-05-16,7,70,0,0,0
8792009665,01-05-16,8,75,2,0.033333,21
8792009665,01-05-16,9,71,0,0,0
8792009665,01-05-16,10,83,5,0.083333001,80
8792009665,01-05-16,11,107,10,0.166666999,133
8792009665,01-05-16,12,74,0,0,0
8792009665,01-05-16,13,85,4,0.066666998,44
8792009665,01-05-16,14,106,9,0.150000006,257
8792009665,01-05-16,15,95,9,0.150000006,216
8792009665,01-05-16,16,82,5,0.083333001,77
8792009665,01-05-16,17,84,5,0.083333001,99
8792009665,01-05-16,18,117,11,0.183332995,306
8792009665,01-05-16,19,86,3,0.050000001,94
8792009665,01-05-16,20,89,7,0.116667002,113
8792009665,01-05-16,21,84,5,0.083333001,116
8792009665,01-05-16,22,73,0,0,0
8792009665,01-05-16,23,82,3,0.050000001,47
8792009665,02-05-16,0,131,15,0.25,351
8792009665,02-05-16,1,98,8,0.133332998,227
8792009665,02-05-16,2,94,6,0.100000001,163
8792009665,02-05-16,3,70,0,0,0
8792009665,02-05-16,4,71,0,0,0
8792009665,02-05-16,5,70,0,0,0
8792009665,02-05-16,6,70,0,0,0
8792009665,02-05-16,7,72,1,0.016666999,4
8792009665,02-05-16,8,71,0,0,0
8792009665,02-05-16,9,82,3,0.050000001,83
8792009665,02-05-16,10,72,0,0,0
8792009665,02-05-16,11,121,19,0.316666991,311
8792009665,02-05-16,12,94,5,0.083333001,79
8792009665,02-05-16,13,77,2,0.033333,8
8792009665,02-05-16,14,75,1,0.016666999,6
8792009665,02-05-16,15,83,4,0.066666998,59
8792009665,02-05-16,16,90,8,0.133332998,142
8792009665,02-05-16,17,70,0,0,0
8792009665,02-05-16,18,89,7,0.116667002,102
8792009665,02-05-16,19,74,1,0.016666999,8
8792009665,02-05-16,20,89,8,0.133332998,122
8792009665,02-05-16,21,81,5,0.083333001,71
8792009665,02-05-16,22,82,4,0.066666998,37
8792009665,02-05-16,23,87,4,0.066666998,58
8792009665,03-05-16,0,113,11,0.183332995,130
8792009665,03-05-16,1,116,14,0.233333007,171
8792009665,03-05-16,2,71,0,0,0
8792009665,03-05-16,3,70,0,0,0
8792009665,03-05-16,4,72,1,0.016666999,8
8792009665,03-05-16,5,71,0,0,0
8792009665,03-05-16,6,72,1,0.016666999,6
8792009665,03-05-16,7,71,0,0,0
8792009665,03-05-16,8,71,0,0,0
8792009665,03-05-16,9,75,2,0.033333,22
8792009665,03-05-16,10,71,0,0,0
8792009665,03-05-16,11,163,28,0.466666996,623
8792009665,03-05-16,12,92,5,0.083333001,58
8792009665,03-05-16,13,76,0,0,0
8792009665,03-05-16,14,80,1,0.016666999,14
8792009665,03-05-16,15,123,15,0.25,312
8792009665,03-05-16,16,114,10,0.166666999,146
8792009665,03-05-16,17,165,27,0.449999988,266
8792009665,03-05-16,18,114,9,0.150000006,121
8792009665,03-05-16,19,129,15,0.25,336
8792009665,03-05-16,20,92,4,0.066666998,31
8792009665,03-05-16,21,91,4,0.066666998,68
8792009665,03-05-16,22,91,3,0.050000001,26
8792009665,03-05-16,23,95,6,0.100000001,83
8792009665,04-05-16,0,134,17,0.283333004,337
8792009665,04-05-16,1,94,5,0.083333001,55
8792009665,04-05-16,2,82,3,0.050000001,34
8792009665,04-05-16,3,71,0,0,0
8792009665,04-05-16,4,71,0,0,0
8792009665,04-05-16,5,81,0,0,0
8792009665,04-05-16,6,72,0,0,0
8792009665,04-05-16,7,73,0,0,0
8792009665,04-05-16,8,72,0,0,0
8792009665,04-05-16,9,78,2,0.033333,31
8792009665,04-05-16,10,94,7,0.116667002,179
8792009665,04-05-16,11,93,9,0.150000006,180
8792009665,04-05-16,12,72,0,0,0
8792009665,04-05-16,13,98,13,0.216666996,144
8792009665,04-05-16,14,86,6,0.100000001,105
8792009665,04-05-16,15,129,24,0.400000006,559
8792009665,04-05-16,16,70,0,0,0
8792009665,04-05-16,17,120,21,0.349999994,366
8792009665,04-05-16,18,99,12,0.200000003,153
8792009665,04-05-16,19,74,1,0.016666999,8
8792009665,04-05-16,20,91,9,0.150000006,132
8792009665,04-05-16,21,71,0,0,0
8792009665,04-05-16,22,70,0,0,0
8792009665,04-05-16,23,70,0,0,0
8792009665,05-05-16,0,70,0,0,0
8792009665,05-05-16,1,70,0,0,0
8792009665,05-05-16,2,70,0,0,0
8792009665,05-05-16,3,70,0,0,0
8792009665,05-05-16,4,70,0,0,0
8792009665,05-05-16,5,70,0,0,0
8792009665,05-05-16,6,70,0,0,0
8792009665,05-05-16,7,70,0,0,0
8792009665,05-05-16,8,70,0,0,0
8792009665,05-05-16,9,70,0,0,0
8792009665,05-05-16,10,70,0,0,0
8792009665,05-05-16,11,70,0,0,0
8792009665,05-05-16,12,70,0,0,0
8792009665,05-05-16,13,70,0,0,0
8792009665,05-05-16,14,70,0,0,0
8792009665,05-05-16,15,70,0,0,0
8792009665,05-05-16,16,70,0,0,0
8792009665,05-05-16,17,70,0,0,0
8792009665,05-05-16,18,70,0,0,0
8792009665,05-05-16,19,70,0,0,0
8792009665,05-05-16,20,70,0,0,0
8792009665,05-05-16,21,70,0,0,0
8792009665,05-05-16,22,70,0,0,0
8792009665,05-05-16,23,70,0,0,0
8792009665,06-05-16,0,70,0,0,0
8792009665,06-05-16,1,70,0,0,0
8792009665,06-05-16,2,70,0,0,0
8792009665,06-05-16,3,70,0,0,0
8792009665,06-05-16,4,70,0,0,0
8792009665,06-05-16,5,70,0,0,0
8792009665,06-05-16,6,70,0,0,0
8792009665,06-05-16,7,70,0,0,0
8792009665,06-05-16,8,70,0,0,0
8792009665,06-05-16,9,70,0,0,0
8792009665,06-05-16,10,70,0,0,0
8792009665,06-05-16,11,70,0,0,0
8792009665,06-05-16,12,70,0,0,0
8792009665,06-05-16,13,70,0,0,0
8792009665,06-05-16,14,70,0,0,0
8792009665,06-05-16,15,70,0,0,0
8792009665,06-05-16,16,70,0,0,0
8792009665,06-05-16,17,70,0,0,0
8792009665,06-05-16,18,70,0,0,0
8792009665,06-05-16,19,70,0,0,0
8792009665,06-05-16,20,70,0,0,0
8792009665,06-05-16,21,70,0,0,0
8792009665,06-05-16,22,70,0,0,0
8792009665,06-05-16,23,70,0,0,0
8792009665,07-05-16,0,70,0,0,0
8792009665,07-05-16,1,70,0,0,0
8792009665,07-05-16,2,70,0,0,0
8792009665,07-05-16,3,70,0,0,0
8792009665,07-05-16,4,70,0,0,0
8792009665,07-05-16,5,70,0,0,0
8792009665,07-05-16,6,70,0,0,0
8792009665,07-05-16,7,70,0,0,0
8792009665,07-05-16,8,70,0,0,0
8792009665,07-05-16,9,70,0,0,0
8792009665,07-05-16,10,70,0,0,0
8792009665,07-05-16,11,70,0,0,0
8792009665,07-05-16,12,70,0,0,0
8792009665,07-05-16,13,70,0,0,0
8792009665,07-05-16,14,70,0,0,0
8792009665,07-05-16,15,70,0,0,0
8792009665,07-05-16,16,70,0,0,0
8792009665,07-05-16,17,70,0,0,0
8792009665,07-05-16,18,70,0,0,0
8792009665,07-05-16,19,70,0,0,0
8792009665,07-05-16,20,70,0,0,0
8792009665,07-05-16,21,70,0,0,0
8792009665,07-05-16,22,70,0,0,0
8792009665,07-05-16,23,70,0,0,0
8792009665,08-05-16,0,70,0,0,0
8792009665,08-05-16,1,70,0,0,0
8792009665,08-05-16,2,70,0,0,0
8792009665,08-05-16,3,70,0,0,0
8792009665,08-05-16,4,70,0,0,0
8792009665,08-05-16,5,70,0,0,0
8792009665,08-05-16,6,70,0,0,0
8792009665,08-05-16,7,70,0,0,0
8792009665,08-05-16,8,70,0,0,0
8792009665,08-05-16,9,70,0,0,0
8792009665,08-05-16,10,70,0,0,0
8792009665,08-05-16,11,70,0,0,0
8792009665,08-05-16,12,70,0,0,0
8792009665,08-05-16,13,70,0,0,0
8792009665,08-05-16,14,70,0,0,0
8792009665,08-05-16,15,70,0,0,0
8792009665,08-05-16,16,70,0,0,0
8792009665,08-05-16,17,70,0,0,0
8792009665,08-05-16,18,70,0,0,0
8792009665,08-05-16,19,70,0,0,0
8792009665,08-05-16,20,70,0,0,0
8792009665,08-05-16,21,70,0,0,0
8792009665,08-05-16,22,70,0,0,0
8792009665,08-05-16,23,70,0,0,0
8792009665,09-05-16,0,70,0,0,0
8792009665,09-05-16,1,70,0,0,0
8792009665,09-05-16,2,70,0,0,0
8792009665,09-05-16,3,70,0,0,0
8792009665,09-05-16,4,70,0,0,0
8792009665,09-05-16,5,70,0,0,0
8792009665,09-05-16,6,70,0,0,0
8792009665,09-05-16,7,70,0,0,0
8792009665,09-05-16,8,70,0,0,0
8792009665,09-05-16,9,70,0,0,0
8792009665,09-05-16,10,70,0,0,0
8792009665,09-05-16,11,70,0,0,0
8792009665,09-05-16,12,70,0,0,0
8792009665,09-05-16,13,70,0,0,0
8792009665,09-05-16,14,70,0,0,0
8792009665,09-05-16,15,70,0,0,0
8792009665,09-05-16,16,70,0,0,0
8792009665,09-05-16,17,70,0,0,0
8792009665,09-05-16,18,70,0,0,0
8792009665,09-05-16,19,70,0,0,0
8792009665,09-05-16,20,70,0,0,0
8792009665,09-05-16,21,70,0,0,0
8792009665,09-05-16,22,70,0,0,0
8792009665,09-05-16,23,70,0,0,0
8877689391,12-04-16,0,73,0,0,0
8877689391,12-04-16,1,73,0,0,0
8877689391,12-04-16,2,73,0,0,0
8877689391,12-04-16,3,73,0,0,0
8877689391,12-04-16,4,73,0,0,0
8877689391,12-04-16,5,73,0,0,0
8877689391,12-04-16,6,96,7,0.116667002,209
8877689391,12-04-16,7,169,26,0.433333009,964
8877689391,12-04-16,8,136,17,0.283333004,834
8877689391,12-04-16,9,110,8,0.133332998,343
8877689391,12-04-16,10,127,12,0.200000003,656
8877689391,12-04-16,11,292,52,0.866666973,2546
8877689391,12-04-16,12,730,158,2.633332968,8043
8877689391,12-04-16,13,119,9,0.150000006,321
